CPU Usage - 18.06.2022 20:55:32
|Metot Adı           |Kayıt Sayısı        |CPU Kullanımı       |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,68                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,68                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |1,5                 |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |1,51                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,76                |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0,75                |
|EFCoreSearch        |0                   |0                   |
|EFCoreSearch        |0                   |0                   |
